id,title
30910,Went to Coney Island on a Mission from God... Be Back by Five
41282,Skipped Parts
12211,Highlander: Endgame
137236,Backstage
9995,Turn It Up
1698,Anatomy
10480,Nurse Betty
80713,Alone
10685,The Watcher
1619,The Way of the Gun
786,Almost Famous
14805,Bait
51179,Circus
46119,Crime + Punishment in Suburbia
18074,Duets
170767,Goya in Bordeaux
77332,Urbania
27665,Uninvited Guest
29015,The Specials
10562,Under Suspicion
201724,Prince of Central Park
12212,Urban Legends: Final Cut
14629,Woman on Top
16,Dancer in the Dark
13785,Best in Show
34299,Beautiful
15752,Barenaked in America
22597,The Broken Hearts Club: A Romantic Comedy
19348,Girlfight
10637,Remember the Titans
9003,Hellraiser
9064,Hellbound: Hellraiser II
11569,Hellraiser III: Hell on Earth
10434,"Faraway, So Close!"
26484,Beach Party
39113,Bikini Beach
38126,Return of the Fly
53617,Pajama Party
469,Stranger Than Paradise
2160,Voyage to the Bottom of the Sea
2161,Fantastic Voyage
3073,Abbott and Costello Meet Frankenstein
911,The Bank Dick
10973,Creature from the Black Lagoon
34077,The Giant Gila Monster
10787,The Invisible Man
43109,The Killer Shrews
43230,Kronos
15855,Phantom of the Opera
9507,Runaway
27475,The Slumber Party Massacre
27764,Slumber Party Massacre II
27767,Slumber Party Massacre III
40760,Sorority House Massacre
40446,Sorority House Massacre II
24664,Bamboozled
21370,Bootmen
20455,Digimon: The Movie
10461,Get Carter
1485,Get Carter
1597,Meet the Parents
641,Requiem for a Dream
10687,Tigerland
63956,Two Family House
6521,The Contender
10763,Dr. T and the Women
100975,Just Looking
16888,The Ladies Man
10383,Lost Souls
21142,Billy Jack
78140,Billy Jack Goes to Washington
2134,The Time Machine
18801,Haunted
18498,Ghoulies
28605,Ghoulies II
42797,The Unsinkable Molly Brown
13465,The Adventures of Ichabod and Mr. Toad
27033,The Strange Love of Martha Ivers
20367,Detour
71,Billy Elliot
1636,Bedazzled
10647,Pay It Forward
19204,The Beyond
13762,The Private Eyes
12207,The Legend of Drunken Master
11531,Book of Shadows: Blair Witch 2
24100,The Little Vampire
10783,Lucky Numbers
47302,Stardom
4327,Charlie's Angels
4958,The Legend of Bagger Vance
9678,Little Nicky
11978,Men of Honor
8870,Red Planet
77434,What's Cooking?
14295,You Can Count on Me
681,Diamonds Are Forever
11372,The Eagle Has Landed
8452,The 6th Day
10862,Bounce
8871,How the Grinch Stole Christmas
34045,One Day in September
16340,Rugrats in Paris: The Movie
10481,102 Dalmatians
10867,Malena
10876,Quills
9741,Unbreakable
79920,Boys Life 3
146,"Crouching Tiger, Hidden Dragon"
11849,Dungeons & Dragons
11983,Proof of Life
11678,Vertical Limit
2669,The Bounty
20721,Code of Silence
2609,"Planes, Trains and Automobiles"
12714,She's Having a Baby
92603,Secrets of the Heart
708,The Living Daylights
1857,The Transformers: The Movie
10673,Wall Street
2604,Born on the Fourth of July
10132,Talk Radio
11064,Brewster's Millions
107,Snatch
40820,Punchline
37716,Mr Accident
392,Chocolat
8859,"Dude, Where’s My Car?"
11688,The Emperor's New Groove
12509,Pollock
3981,What Women Want
711,Finding Forrester
2046,The Gift
5001,Before Night Falls
8358,Cast Away
5994,The Family Man
25520,The House of Mirth
1493,Miss Congeniality
25660,Nowhere to Hide
134,"O Brother, Where Art Thou?"
62677,Songcatcher
21991,State and Main
10577,Dracula 2000
21355,All the Pretty Horses
29122,An Everlasting Piece
11973,Thirteen Days
1900,Traffic
44853,The Claim
10873,Shadow of the Vampire
26719,House of Games
31583,Kill Me Again
15739,Annie
15413,Don't Tell Mom the Babysitter's Dead
2623,An Officer and a Gentleman
11209,The Alamo
13715,At Close Range
19108,Breaker! Breaker!
8043,Breakheart Pass
43258,Friendly Persuasion
10655,Gettysburg
75490,Imaginary Crimes
42261,Rancho Deluxe
34794,The St  Francisville Experiment
9989,Antitrust
18828,Double Take
9816,Save the Last Dance
20637,Panic
5955,The Pledge
125498,Kids World
77825,The Personals
220976,The Amati Girls
66599,Love Field
17474,The Man in the Moon
11191,Mystic Pizza
2613,Prelude to a Kiss
22021,Coffy
22048,Foxy Brown
17006,I'm Gonna Git You Sucka
26333,Untamed Heart
16723,Sugar & Spice
2018,The Wedding Planner
31768,Amy
287991,Dog Run
47595,Faithless
18856,The Invisible Circus
10499,The Legend of Rita
37949,A Monkey's Tale
83500,Two Ninas
47943,"Harry, He's Here To Help"
74340,Amazing Grace and Chuck
5709,Amazon Women on the Moon
11215,Baby Boom
26477,Back to the Beach
10937,Barfly
4639,Best Seller
96,Beverly Hills Cop II
90,Beverly Hills Cop
11028,The Big Easy
57240,Big Shots
67307,The Big Town
19324,Born in East L.A.
19933,The Brave Little Toaster
12919,Can't Buy Me Love
15785,Cherry 2000
31701,Cop
31563,Critical Condition
12506,Cry Freedom
89992,Curse
70199,Dead of Winter
39507,The Dead
62185,Death Before Dishonor
24826,Disorderlies
30994,Dogs in Space
17159,Eddie Murphy Raw
10110,Empire of the Sun
18935,Ernest Goes to Camp
764,The Evil Dead
20287,Extreme Prejudice
26964,Family Viewing
71881,Five Corners
15658,Flowers in the Attic
4918,The Fourth Protocol
28368,Gardens of Stone
58084,Julia and Julia
52780,The Glass Menagerie
48149,"Good Morning, Babylon"
26156,Hiding Out
34101,Hollywood Shuffle
32054,Hope and Glory
14464,Hot Pursuit
65501,Housekeeping
32227,Hunk
2614,Innerspace
40962,Ironweed
12704,Ishtar
580,Jaws: The Revenge
24828,Leonard Part 6
13703,Less Than Zero
36914,Like Father Like Son
1547,The Lost Boys
42010,Made in Heaven
2608,Maid to Order
32058,Making Mr. Right
10019,Mannequin
11649,Masters of the Universe
84499,Million Dollar Mystery
13509,The Monster Squad
63639,A Month in the Country
30175,Morgan Stewart's Coming Home
51521,My Demon Lover
34379,No Man's Land
22915,North Shore
24940,Head Over Heels
37302,Left Behind
10984,Valentine
843,In the Mood for Love
121091,Fever
318,The Million Dollar Hotel
12806,Nico and Dani
9740,Hannibal
10878,Saving Silverman
47588,Signs & Wonders
10697,The Taste of Others
7093,Vatel
16300,Down to Earth
19405,Recess: School's Out
1921,Sweet November
44412,Company Man
21620,The Price of Milk
23685,Monkeybone
12138,3000 Miles to Graceland
48217,The Widow of Saint-Pierre
6073,The Mexican
39180,See Spot Run
35569,Carman: The Champion
25208,The Caveman's Valentine
82103,"Me, You, Them"
19513,Series 7: The Contenders
2749,15 Minutes
10050,Get Over It
17203,Blow Dry
168485,Hit and Runway
95682,Long Night's Journey Into Day
54968,Simon Magus
49929,When Brendan Met Trudy
2302,Avalon
32686,Gray's Anatomy
13889,Madadayo
6028,The Mirror Crack'd
51802,Of Mice and Men
42148,Pixote
29492,Reform School Girls
25447,Tapeheads
28410,Tuff Turf
38545,The Unbelievable Truth
19490,The Bishop's Wife
31151,Elvis That's the Way It Is
1888,The Fortune Cookie
38805,Lilies of the Field
16618,Hans Christian Andersen
2428,The Greatest Story Ever Told
22013,Elmer Gantry
15598,Alfie
43332,Demetrius and the Gladiators
62127,The Fantasticks
56137,I Know Where I'm Going!
17965,The Abominable Dr. Phibes
29067,"Die, Monster, Die!"
33250,Real Life
14460,Battle Beyond the Stars
17466,Death Warrant
9594,Double Impact
35976,The End
4986,Fuzz
2453,Harley Davidson and the Marlboro Man
33676,Losin' It
4587,Mermaids
31004,The Mighty Quinn
125099,Unmade Beds
27859,Rated X
11454,Manhunter
38718,Reversal of Fortune
4192,Death on the Nile
11607,DeepStar Six
14052,Revenge of the Nerds
16889,Revenge of the Nerds II: Nerds in Paradise
39934,Longtime Companion
26580,4 Little Girls
21309,River's Edge
16263,Girls Just Want to Have Fun
4985,The Longest Yard
20704,Necessary Roughness
23730,C.H.U.D.
853,Enemy at the Gates
10877,Exit Wounds
5257,The Dish
77,Memento
20322,The Brothers
10833,Heartbreakers
20309,Say It Isn't So
125093,Too Much Sleep
12658,Someone Like You...
10054,Spy Kids
10646,Tomcats
2575,The Tailor of Panama
55,Amores perros
65075,Keep the River on Your Right: A Modern Cannibal Tale
44379,The Gleaners & I
2043,Along Came a Spider
4133,Blow
56715,Just Visiting
10991,Pokémon: Spell of the Unknown
10991,Pokémon: Spell of the Unknown
15940,Beautiful Creatures
26791,Brigham City
44069,The Day I Became a Woman
68894,Shadow Magic
634,Bridget Jones's Diary
10956,Joe Dirt
19366,Josie and the Pussycats
136558,Kingdom Come
28308,The Body
9519,Chopper
13898,The Circle
196280,Lakeboat
9290,Crocodile Dundee in Los Angeles
13166,Freddy Got Fingered
32590,The Center of the World
109472,The Girl
153141,The Low Down
52654,The Luzhin Defence
70282,The Visit
47643,Lilies
111,Scarface
32488,Days of Wine and Roses
10477,Driven
12484,The Forsaken
2144,One Night at McCool's
24113,Town & Country
118052,Rat
1734,The Mummy Returns
38047,Eureka
8076,Tuvalu
4973,Under the Sand
8095,Cleopatra
849,Krull
27223,Lost in America
2981,The Lost World
39266,Triumph of the Will
31863,True Believer
11307,The World According to Garp
46498,Candy
11163,Fellini Satyricon
11035,Roma
18691,Frankie and Johnny
3784,Frankie and Johnny
78133,A Home of Our Own
22829,Paris When It Sizzles
35717,Pola X
11936,City of Women
25221,For the Boys
19494,Nine to Five
40842,Norma Rae
19357,Summer Rental
33743,"The 5,000 Fingers of Dr. T."
32924,Catchfire
9062,Love Story
11174,Pelle the Conqueror
934,Rififi
9476,A Knight's Tale
37691,Bread and Roses
115810,Calle 54
10613,The King Is Alive
19094,Sordid Lives
14268,Startup.com
5852,Angel Eyes
808,Shrek
49453,Fast Food Fast Women
824,Moulin Rouge!
37558,Little Brothers
676,Pearl Harbor
88727,Bloody Angels
26813,Himalaya
29572,The Man Who Cried
48109,Our Song
291675,Gabriela
50541,Ice Castles
26255,Love Potion No. 9
22414,Postcards from the Edge
43329,Apache
42233,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson"
1406,City Slickers
13554,Eight Men Out
17664,The Horse Soldiers
66035,The Kentuckian
41050,La Notte
1632,Mississippi Burning
966,The Magnificent Seven
12639,Return of the Seven
301,Rio Bravo
31527,The Scarlet Empress
4988,Semi-Tough
12623,Suspect
11896,Throw Momma from the Train
25538,Yi Yi
17971,Midnight Madness
6498,Nightwatch
5923,The Sand Pebbles
15497,Twelve O'Clock High
21876,Von Ryan's Express
11090,The Animal
14034,What's the Worst That Could Happen?
21056,Big Eden
9397,Evolution
9705,Swordfish
26475,The Anniversary Party
56934,Bride of the Wind
29937,Divided We Fall
49922,Whatever Happened to Harold Smith?
10364,Catch-22
32458,Forgotten Silver
1089,Point Break
38043,Shag
9967,Uncommon Valor
17494,Unlawful Entry
17465,Youngblood
759,Gentlemen Prefer Blondes
10297,How to Marry a Millionaire
29393,Macabre
10653,The Seven Year Itch
21468,There's No Business Like Show Business
9576,Tootsie
22323,The Boys Next Door
31935,Too Late the Hero
126881,The Trio
52616,Pavilion of Women
10865,Atlantis: The Lost Empire
1995,Lara Croft: Tomb Raider
10808,Dr. Dolittle 2
9799,The Fast and the Furious
644,A.I. Artificial Intelligence
16161,Baby Boy
10691,Crazy/Beautiful
10615,Pootie Tang
47596,Snow days
21488,Funny Felix
59733,Down from the Mountain
271462,Russian Doll
11826,Sexy Beast
24470,"South of Heaven, West of Hell"
9301,The Princess and the Warrior
11444,The Closet
15564,Wolves
60670,The Crimson Rivers
55551,Lumumba
40880,Pandaemonium
10992,Cats & Dogs
2140,Kiss of the Dragon
4248,Scary Movie 2
17612,Lost and Delirious
3134,Baise-moi
34899,The Vertical Ray of the Sun
8217,Alice
22478,Another Woman
26483,Beach Blanket Bingo
24382,Big Deal on Madonna Street
11286,The Cannonball Run
11950,Cannonball Run II
12236,Speed Zone
36245,Diary of a Chambermaid
43342,Donovan's Brain
15875,Donovan's Reef
26573,Dr. Goldfoot and the Bikini Machine
23439,House of Usher
10728,Faust
5991,The Last Laugh
11697,The Man Who Shot Liberty Valance
6106,Salvador
22477,September
19200,Shadows and Fog
11300,Something Wild
16211,The Sons of Katie Elder
28650,The Thing with Two Heads
42780,Village of the Giants
32569,X: The Man with the X-Ray Eyes
20075,Nice Dreams
28430,The Day the Earth Caught Fire
28794,The House by the Cemetery
20197,Things Are Tough All Over
43316,All That Heaven Allows
34689,The Barefoot Contessa
25690,The Blackout
10238,Cries and Whispers
18929,The Entertainer
4789,The Garden of the Finzi-Continis
32595,Howling III: The Marsupials
18030,Kiss Me Deadly
18988,The Lion in Winter
11536,The Misfits
10339,Moby Dick
39875,Popcorn
50031,Rembrandt
976,Sweet Smell of Success
69605,Written on the Wind
65632,The 10th Victim
29471,Colonel Redl
4780,Obsession
11906,Suspiria
11713,Fist of Fury
9589,Christiane F.
12481,The Big Boss
13333,Game of Death
13938,The Last Dragon
10540,Outland
9462,The Way of the Dragon
82623,T-Rex: Back to the Cretaceous
2114,Final Fantasy: The Spirits Within
8835,Legally Blonde
11371,The Score
78248,Adanggaman
9517,Bully
25985,Jump Tomorrow
15745,Made
24977,Michael Jordan to the Max
36107,More
113271,Thrill Ride: The Science of Fun
58904,Haunted Castle
103489,All Access: Front Row. Backstage. Live!
13794,Africa: The Serengeti
13795,Alaska: Spirit of the Wild
103488,Encounter in the Third Dimension
73482,Siegfried & Roy: The Magic Box
38965,18 Again!
47817,1969
31052,The Accidental Tourist
10868,The Accused
9395,Above the Law
14506,The Adventures of Baron Munchausen
5333,Apartment Zero
4281,Appointment with Death
2,Ariel
26044,Arthur 2: On the Rocks
59797,Bad Dreams
14911,Bat*21
15592,Beaches
15267,The Beast of War
12710,Big Business
30502,Big Top Pee-wee
19382,Biloxi Blues
24679,Bird
9599,The Blob
94440,The Boost
17170,"Bright Lights, Big City"
18509,Caddyshack II
110428,Camille Claudel 1915
110428,Camille Claudel 1915
110428,Camille Claudel 1915
110428,Camille Claudel 1915
34604,Casual Sex?
14441,Clean and Sober
7520,Cocktail
10126,Colors
9602,Coming to America
23752,The Couch Trip
41952,Criminal Law
3980,Critters
10127,Critters 2
12702,Critters 3
27397,Crossing Delancey
9748,D.O.A.
40095,Dead Heat
10651,The Dead Pool
10141,Dirty Rotten Scoundrels
27362,Drowning by Numbers
5680,"Elvira, Mistress of the Dark"
26386,Ernest Saves Christmas
34053,Everybody's All-American
25884,Feds
26355,For Keeps
10675,Frantic
38982,Fresh Horses
10130,Gorillas in the Mist
2617,The Great Outdoors
38615,Heartbreak Hotel
21362,High Spirits
30690,Hot to Trot
75889,The House on Carroll Street
38500,Howling IV: The Original Nightmare
26723,Imagine: John Lennon
20443,Johnny Be Good
49365,Lady in White
11347,The Lair of the White Worm
12144,The Land Before Time
13704,License to Drive
12505,Little Nikita
41963,Masquerade
13482,The Milagro Beanfield War
34014,Moon Over Parador
29739,Moving
12120,My Stepmother is an Alien
47818,A Night in the Life of Jimmy Reardon
38617,Off Limits
3543,Bagdad Cafe
51321,Permanent Record
9604,Red Heat
24929,Return of the Living Dead Part II
10925,The Return of the Living Dead
13965,Return to Snowy River
24266,The Man from Snowy River
58434,Rocket Gibraltar
18197,Running on Empty
70842,Salome's Last Dance
38909,Salsa
17126,Satisfaction
11503,The Serpent and the Rainbow
38558,Shakedown
9717,Shoot to Kill
11966,Short Circuit 2
2605,Short Circuit
8740,The Vanishing
25497,Stormy Monday
38560,Sunset
50203,Sweet Hearts Dance
26798,Switching Channels
91445,The Telephone
41428,Tetsuo: The Iron Man
8337,They Live
47493,To Kill a Priest
8463,Torch Song Trilogy
41974,Track 29
28176,Tucker: The Man and His Dream
9493,Twins
26603,Vice Versa
33172,Watchers
29095,Waxwork
12582,Without a Clue
10001,Young Einstein
11352,Always
12500,American Ninja
25678,American Ninja 2: The Confrontation
25682,American Ninja 3: Blood Hunt
32049,Best of the Best 2
45225,The Big Picture
1648,Bill & Ted's Excellent Adventure
4105,Black Rain
22711,Blaze
19124,Blind Fury
69828,Breaking In
53150,C.H.U.D. II: Bud the Chud
10142,Casualties of War
3064,Chances Are
86093,Cookie
10134,Cyborg
21291,Dad
4925,Dead Bang
30352,Disorganized Crime
15142,Dream a Little Dream
14550,The Dream Team
32075,A Dry White Season
2210,Earth Girls Are Easy
25005,Eddie and the Cruisers II: Eddie Lives!
21721,Eddie and the Cruisers
116014,Enemies: A Love Story
11828,Erik the Viking
55699,The Experts
10551,Family Business
20713,Farewell to the King
27461,Fat Man and Little Boy
41969,The Girl in a Swing
1380,Gleaming the Cube
19157,Going Overboard
11465,Great Balls of Fire!
17190,Gross Anatomy
55059,Happy Together
9085,Harlem Nights
17819,Her Alibi
46786,Homer and Eddie
14776,How to Get Ahead in Advertising
59585,Immediate Family
32855,In Country
29185,An Innocent Man
39787,Jacknife
32059,The January Man
505,Johnny Handsome
4486,Jesus of Montreal
10345,K-9
10222,Kickboxer
12774,Last Exit to Brooklyn
14621,Lean On Me
19118,Let It Ride
14372,Leviathan
15138,Little Monsters
9972,Lock Up
9494,Look Who's Talking
17362,Loverboy
9942,Major League
8216,Meet the Feebles
4296,Millennium
24739,Miracle Mile
39197,Miss Firecracker
9686,New York Stories
27418,Next of Kin
39002,No Holds Barred
43345,Old Gringo
31606,The Package
27607,Parents
37146,Penn & Teller Get Killed
20006,Pink Cadillac
8867,The Punisher
12663,Red Scorpion
331,Jurassic Park III
11467,America's Sweethearts
327,Brother
1548,Ghost World
13403,Hedwig and the Angry Inch
869,Planet of the Apes
552,Bread and Tulips
36095,Cure
33379,Greenfingers
196859,Jackpot
47574,The Monkey's Mask
2171,Wet Hot American Summer
87462,Relentless
20307,Renegades
19142,The Return of Swamp Thing
41946,The Return of the Musketeers
10135,Road House
32767,Romero
56162,Rosalie Goes Shopping
24254,Rude Awakening
19236,Santa Sangre
32261,Scandal
60276,Scenes from the Class Struggle in Beverly Hills
12150,Sea of Love
11185,"See No Evil, Hear No Evil"
47045,She's Out of Control
18683,Shirley Valentine
12521,Shocker
12478,Skin Deep
49788,Slaves of New York
31083,Some Girls
30666,Stepfather II: Make Room For Daddy
25155,The Stepfather
65015,Sweetie
24077,The Tall Guy
9618,Tango & Cash
16560,Tap
31608,Three Fugitives
22102,Troop Beverly Hills
6951,Turner & Hooch
11959,UHF
2616,Uncle Buck
7091,Vampire's Kiss
249,The War of the Roses
11342,Warlock
183,The Wizard
32330,Worth Winning
24126,Warlock: The Armageddon
8494,Weekend at Bernie's II
26535,Billy Liar
41784,Black Robe
27431,The Cat o' Nine Tails
2148,The Cotton Club
42033,Def-Con 4
11308,The Hotel New Hampshire
23239,Idiot Box
53119,Left Luggage
31941,Who'll Stop the Rain
